severity,finding,surface,player_id,name,position,field,ours,published,note
3,source absence rendered as a number,draft-board,12581,Jalon Kilgore,S,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12581,Jalon Kilgore,S,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12725,Max Klare,TE,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12725,Max Klare,TE,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12730,Marlin Klein,TE,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12730,Marlin Klein,TE,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12747,Cade Klubnik,QB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12747,Cade Klubnik,QB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12767,Qwuantrezz Knight,S,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12767,Qwuantrezz Knight,S,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12811,Kader Kohou,CB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12811,Kader Kohou,CB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12826,Bilhal Kone,CB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12826,Bilhal Kone,CB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12869,Tanner Koziol,TE,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12869,Tanner Koziol,TE,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12969,Jackson Kuwatch,LB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,12969,Jackson Kuwatch,LB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13009,Luke Lachey,TE,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13009,Luke Lachey,TE,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13062,Bryce Lance,WR,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13062,Bryce Lance,WR,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13092,Ja'Kobi Lane,WR,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13092,Ja'Kobi Lane,WR,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13135,Lan Larison,RB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13135,Lan Larison,RB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13210,Kendrick Law,WR,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13210,Kendrick Law,WR,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13225,Malachi Lawrence,LB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13225,Malachi Lawrence,LB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13356,Will Lee III,CB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13356,Will Lee III,CB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13397,Makai Lemon,WR,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13397,Makai Lemon,WR,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13453,Will Levis,QB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13453,Will Levis,QB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13648,Max Llewellyn,DE,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13648,Max Llewellyn,DE,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13657,MarShawn Lloyd,RB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13657,MarShawn Lloyd,RB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13705,Caleb Lohner,TE,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13705,Caleb Lohner,TE,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13751,Robert Longerbeam,CB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13751,Robert Longerbeam,CB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13790,Kyle Louis,LB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13790,Kyle Louis,LB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13803,Jeremiyah Love,RB,games_played,0,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
3,source absence rendered as a number,draft-board,13803,Jeremiyah Love,RB,team_games,17,null,No 2025 published player-week or resolved snap rows; the endpoint emits the fallback rather than null.
